ID,Prob1
685, 0.22
686, 0.15
687, 0.13
688, 0.06
689, 0.45
690, 0.64
691, 0.20
692, 0.72
693, 0.54
694, 0.51
695, 0.47
696, 0.25
697, 0.16
698, 0.04
699, 0.19
700, 0.53
701, 0.36
702, 0.22
703, 0.38
704, 0.69
705, 0.34
706, 0.16
707, 0.09
708, 0.17
709, 0.11
710, 0.24
711, 0.93
712, 0.15
713, 0.12
714, 0.23
715, 0.41
716, 0.83
717, 0.34
718, 0.50
719, 0.09
720, 0.43
721, 0.81
722, 0.61
723, 0.49
724, 0.17
725, 0.66
726, 0.20
727, 0.73
728, 0.42
729, 0.24
730, 0.12
731, 0.23
732, 0.22
733, 0.14
734, 0.18
735, 0.32
736, 0.19
737, 0.12
738, 0.86
739, 0.46
740, 0.76
741, 0.86
742, 0.29
743, 0.18
744, 0.57
745, 0.56
746, 0.69
747, 0.48
748, 0.08
749, 0.15
750, 0.15
751, 0.45
752, 0.35
753, 0.05
754, 0.24
755, 0.61
756, 0.40
757, 0.16
758, 0.06
759, 0.31
760, 0.30
761, 0.29
762, 0.50
763, 0.24
764, 0.24
765, 0.30
766, 0.16
767, 0.07
768, 0.24
769, 0.76
770, 0.63
771, 0.07
772, 0.24
773, 0.11
774, 0.43
775, 0.12
776, 0.13
777, 0.03
778, 0.16
779, 0.07
780, 0.91
781, 0.07
782, 0.08
783, 0.17
784, 0.30
785, 0.18
786, 0.40
787, 0.59
788, 0.82
789, 0.21
790, 0.23
791, 0.48
792, 0.41
793, 0.69
794, 0.93
795, 0.38
796, 0.22
797, 0.95
798, 0.77
799, 0.26
800, 0.65
801, 0.27
802, 0.30
803, 0.14
804, 0.36
805, 0.85
806, 0.34
807, 0.22
808, 0.08
809, 0.48
810, 0.37
811, 0.90
812, 0.22
813, 0.28
814, 0.48
815, 0.04
816, 0.23
817, 0.52
818, 0.17
819, 0.25
820, 0.32
821, 0.43
822, 0.17
823, 0.35
824, 0.23
825, 0.26
826, 0.81
827, 0.12
828, 0.25
829, 0.65
830, 0.20
831, 0.10
832, 0.26
833, 0.36
834, 0.43
835, 0.85
836, 0.55
837, 0.20
838, 0.38
839, 0.04
840, 0.33
841, 0.29
842, 0.06
843, 0.51
844, 0.54
845, 0.42
846, 0.34
847, 0.53
848, 0.25
849, 0.78
850, 0.28
851, 0.48
852, 0.48
853, 0.45
854, 0.20
855, 0.34
856, 0.55
857, 0.48
858, 0.06
859, 0.21
860, 0.02
861, 0.03
862, 0.23
863, 0.24
864, 0.35
865, 0.43
866, 0.07
867, 0.43
868, 0.33
869, 0.19
870, 0.81
871, 0.29
872, 0.25
873, 0.44
874, 0.43
875, 0.45
876, 0.43
877, 0.23
878, 0.39
879, 0.18
880, 0.12
881, 0.19
882, 0.15
883, 0.61
884, 0.32
885, 0.12
886, 0.23
887, 0.60
888, 0.34
889, 0.85
890, 0.21
891, 0.31
892, 0.60
893, 0.32
894, 0.32
895, 0.22
896, 0.26
897, 0.18
898, 0.55
899, 0.11
900, 0.80
901, 0.87
902, 0.50
903, 0.24
904, 0.70
905, 0.89
906, 0.49
907, 0.82
908, 0.93
909, 0.55
910, 0.23
911, 0.13
912, 0.05
913, 0.41
914, 0.03
915, 0.36
916, 0.32
917, 0.28
918, 0.15
919, 0.15
920, 0.70
921, 0.55
922, 0.06
923, 0.58
924, 0.74
925, 0.07
926, 0.18
927, 0.26
928, 0.62
929, 0.36
930, 0.25
931, 0.06
932, 0.10
933, 0.53
934, 0.10
935, 0.16
936, 0.17
937, 0.71
938, 0.53
939, 0.79
940, 0.20
941, 0.13
942, 0.87
943, 0.12
944, 0.40
945, 0.08
946, 0.46
947, 0.08
948, 0.26
949, 0.21
950, 0.52
951, 0.67
952, 0.16
953, 0.94
954, 0.19
955, 0.32
956, 0.20
957, 0.04
958, 0.51
959, 0.36
960, 0.38
961, 0.51
962, 0.15
963, 0.32
964, 0.21
965, 0.11
966, 0.80
967, 0.43
968, 0.07
969, 0.26
970, 0.58
971, 0.69
972, 0.42
973, 0.29
974, 0.70
975, 0.64
976, 0.10
977, 0.15
978, 0.16
979, 0.07
980, 0.47
981, 0.52
982, 0.44
983, 0.22
984, 0.18
985, 0.04
986, 0.20
987, 0.33
988, 0.04
989, 0.44
990, 0.14
991, 0.49
992, 0.13
993, 0.38
994, 0.05
995, 0.44
996, 0.61
997, 0.50
998, 0.56
999, 0.08
1000, 0.06
1001, 0.84
1002, 0.49
1003, 0.41
1004, 0.70
1005, 0.21
1006, 0.26
1007, 0.81
1008, 0.10
1009, 0.69
1010, 0.07
1011, 0.77
1012, 0.17
1013, 0.85
1014, 0.66
1015, 0.27
1016, 0.70
1017, 0.85
1018, 0.39
1019, 0.13
1020, 0.39
1021, 0.51
1022, 0.53
1023, 0.97
1024, 0.16
1025, 0.47
1026, 0.33
1027, 0.85
1028, 0.48
1029, 0.68
1030, 0.42
1031, 0.54
1032, 0.23
1033, 0.32
1034, 0.26
1035, 0.58
1036, 0.22
1037, 0.18
1038, 0.47
1039, 0.25
1040, 0.36
1041, 0.54
1042, 0.44
1043, 0.44
1044, 0.69
1045, 0.23
1046, 0.31
1047, 0.07
1048, 0.73
1049, 0.57
1050, 0.03
1051, 0.43
1052, 0.18
1053, 0.15
1054, 0.22
1055, 0.16
1056, 0.25
1057, 0.17
1058, 0.30
1059, 0.27
1060, 0.29
1061, 0.05
1062, 0.17
1063, 0.54
1064, 0.07
1065, 0.41
1066, 0.21
1067, 0.49
1068, 0.15
1069, 0.14
1070, 0.95
1071, 0.19
1072, 0.26
1073, 0.40
1074, 0.27
1075, 0.16
1076, 0.28
1077, 0.20
1078, 0.07
1079, 0.51
1080, 0.24
1081, 0.51
1082, 0.32
1083, 0.45
1084, 0.26
1085, 0.24
1086, 0.05
1087, 0.37
1088, 0.55
1089, 0.55
1090, 0.13
1091, 0.03
1092, 0.33
1093, 0.23
1094, 0.05
1095, 0.33
1096, 0.33
1097, 0.26
1098, 0.22
1099, 0.17
1100, 0.54
1101, 0.25
1102, 0.28
1103, 0.79
1104, 0.46
1105, 0.34
1106, 0.61
1107, 0.12
1108, 0.47
1109, 0.51
1110, 0.60
1111, 0.19
1112, 0.75
1113, 0.23
1114, 0.09
1115, 0.35
1116, 0.25
1117, 0.21
1118, 0.05
1119, 0.30
1120, 0.67
1121, 0.40
1122, 0.23
1123, 0.16
1124, 0.59
1125, 0.17
1126, 0.50
1127, 0.27
1128, 0.22
1129, 0.28
1130, 0.46
1131, 0.34
1132, 0.40
1133, 0.43
1134, 0.54
1135, 0.57
1136, 0.72
1137, 0.18
1138, 0.20
1139, 0.60
1140, 0.52
1141, 0.18
1142, 0.36
1143, 0.24
1144, 0.79
1145, 0.18
1146, 0.06
1147, 0.02
1148, 0.12
1149, 0.53
1150, 0.16
1151, 0.12
1152, 0.27
1153, 0.26
1154, 0.10
1155, 0.25
1156, 0.15
1157, 0.22
1158, 0.41
1159, 0.31
1160, 0.36
1161, 0.05
1162, 0.05
1163, 0.55
1164, 0.21
1165, 0.84
1166, 0.39
1167, 0.13
1168, 0.20
1169, 0.33
1170, 0.18
1171, 0.60
1172, 0.31
1173, 0.68
1174, 0.40
1175, 0.38
1176, 0.85
1177, 0.68
1178, 0.36
1179, 0.32
1180, 0.20
1181, 0.12
1182, 0.12
1183, 0.38
1184, 0.58
1185, 0.68
1186, 0.41
1187, 0.13
1188, 0.36
1189, 0.30
1190, 0.23
1191, 0.38
1192, 0.26
1193, 0.43
1194, 0.47
1195, 0.18
1196, 0.19
1197, 0.14
1198, 0.61
1199, 0.29
1200, 0.43
1201, 0.37
1202, 0.75
1203, 0.58
1204, 0.12
1205, 0.27
1206, 0.45
1207, 0.59
1208, 0.13
1209, 0.93
1210, 0.50
1211, 0.14
1212, 0.51
1213, 0.23
1214, 0.62
1215, 0.56
1216, 0.23
1217, 0.15
1218, 0.30
1219, 0.28
1220, 0.23
1221, 0.25
1222, 0.41
1223, 0.20
1224, 0.07
1225, 0.19
1226, 0.17
1227, 0.25
1228, 0.32
1229, 0.42
1230, 0.27
1231, 0.56
1232, 0.15
1233, 0.60
1234, 0.21
1235, 0.08
1236, 0.15
1237, 0.23
1238, 0.08
1239, 0.58
1240, 0.27
1241, 0.30
1242, 0.90
1243, 0.17
1244, 0.17
1245, 0.46
1246, 0.37
1247, 0.88
1248, 0.54
1249, 0.21
1250, 0.49
1251, 0.21
1252, 0.41
1253, 0.22
1254, 0.36
1255, 0.24
1256, 0.59
1257, 0.10
1258, 0.24
1259, 0.17
1260, 0.20
1261, 0.21
1262, 0.31
1263, 0.08
1264, 0.06
1265, 0.02
1266, 0.40
1267, 0.25
1268, 0.14
1269, 0.09
1270, 0.28
1271, 0.33
1272, 0.20
1273, 0.37
1274, 0.06
1275, 0.27
1276, 0.22
1277, 0.03
1278, 0.76
1279, 0.13
1280, 0.51
1281, 0.07
1282, 0.19
1283, 0.55
1284, 0.18
1285, 0.38
1286, 0.25
1287, 0.39
1288, 0.17
1289, 0.21
1290, 0.39
1291, 0.19
1292, 0.15
1293, 0.31
1294, 0.68
1295, 0.40
1296, 0.19
1297, 0.16
1298, 0.19
1299, 0.15
1300, 0.12
1301, 0.27
1302, 0.49
1303, 0.17
1304, 0.16
1305, 0.25
1306, 0.07
1307, 0.58
1308, 0.10
1309, 0.20
1310, 0.57
1311, 0.31
1312, 0.59
1313, 0.42
1314, 0.18
1315, 0.09
1316, 0.09
1317, 0.27
1318, 0.33
1319, 0.19
1320, 0.33
1321, 0.47
1322, 0.67
1323, 0.08
1324, 0.85
1325, 0.61
1326, 0.13
1327, 0.66
1328, 0.32
1329, 0.12
1330, 0.28
1331, 0.15
1332, 0.26
1333, 0.05
1334, 0.16
1335, 0.11
1336, 0.15
1337, 0.19
1338, 0.21
1339, 0.38
1340, 0.61
1341, 0.80
1342, 0.91
1343, 0.84
1344, 0.67
1345, 0.25
1346, 0.10
1347, 0.74
1348, 0.29
1349, 0.28
1350, 0.04
1351, 0.37
1352, 0.04
1353, 0.27
1354, 0.33
1355, 0.30
1356, 0.13
1357, 0.26
1358, 0.29
1359, 0.09
1360, 0.55
1361, 0.52
1362, 0.30
1363, 0.21
1364, 0.18
1365, 0.60
1366, 0.76
1367, 0.42
1368, 0.16
1369, 0.47
1370, 0.28
1371, 0.56
1372, 0.56
1373, 0.26
1374, 0.18
1375, 0.32
1376, 0.43
1377, 0.03
1378, 0.23
1379, 0.94
1380, 0.17
1381, 0.94
1382, 0.27
1383, 0.70
1384, 0.15
1385, 0.24
1386, 0.49
1387, 0.30
1388, 0.37
1389, 0.41
1390, 0.45
1391, 0.56
1392, 0.28
1393, 0.53
1394, 0.20
1395, 0.07
1396, 0.66
1397, 0.53
1398, 0.10
1399, 0.77
1400, 0.28
1401, 0.21
1402, 0.26
1403, 0.30
1404, 0.92
1405, 0.07
1406, 0.25
1407, 0.51
1408, 0.37
1409, 0.10
1410, 0.24
1411, 0.25
1412, 0.16
1413, 0.07
1414, 0.04
1415, 0.29
1416, 0.17
1417, 0.44
1418, 0.31
1419, 0.31
1420, 0.13
1421, 0.26
1422, 0.36
1423, 0.21
1424, 0.71
1425, 0.23
1426, 0.51
1427, 0.12
1428, 0.14
1429, 0.20
1430, 0.26
1431, 0.05
1432, 0.33
1433, 0.21
1434, 0.32
1435, 0.43
1436, 0.45
1437, 0.50
1438, 0.14
1439, 0.11
1440, 0.37
1441, 0.33
1442, 0.30
1443, 0.16
1444, 0.21
1445, 0.20
1446, 0.31
1447, 0.18
1448, 0.47
1449, 0.25
1450, 0.07
1451, 0.24
1452, 0.17
1453, 0.28
1454, 0.19
1455, 0.04
1456, 0.02
1457, 0.75
1458, 0.66
1459, 0.44
1460, 0.28
1461, 0.55
1462, 0.34
1463, 0.12
1464, 0.77
1465, 0.71
1466, 0.06
1467, 0.12
1468, 0.89
1469, 0.21
1470, 0.25
1471, 0.28
1472, 0.79
1473, 0.37
1474, 0.12
1475, 0.74
1476, 0.23
1477, 0.25
1478, 0.24
1479, 0.48
1480, 0.40
1481, 0.43
1482, 0.32
1483, 0.17
1484, 0.63
1485, 0.09
1486, 0.15
1487, 0.15
1488, 0.51
1489, 0.12
1490, 0.08
1491, 0.68
1492, 0.61
1493, 0.19
1494, 0.69
1495, 0.75
1496, 0.79
1497, 0.11
1498, 0.16
1499, 0.41
1500, 0.79
1501, 0.28
1502, 0.40
1503, 0.94
1504, 0.29
1505, 0.25
1506, 0.06
1507, 0.55
1508, 0.14
1509, 0.35
1510, 0.36
1511, 0.09
1512, 0.10
1513, 0.28
1514, 0.29
1515, 0.07
1516, 0.34
1517, 0.32
1518, 0.47
1519, 0.20
1520, 0.14
1521, 0.36
1522, 0.10
1523, 0.08
1524, 0.28
1525, 0.49
1526, 0.35
1527, 0.28
1528, 0.25
1529, 0.74
1530, 0.61
1531, 0.39
1532, 0.29
1533, 0.06
1534, 0.18
1535, 0.24
1536, 0.05
1537, 0.76
1538, 0.67
1539, 0.50
1540, 0.66
1541, 0.35
1542, 0.17
1543, 0.26
1544, 0.16
1545, 0.56
1546, 0.20
1547, 0.29
1548, 0.20
1549, 0.78
1550, 0.39
1551, 0.65
1552, 0.15
1553, 0.23
1554, 0.29
1555, 0.77
1556, 0.05
1557, 0.41
1558, 0.85
1559, 0.34
1560, 0.17
1561, 0.18
1562, 0.73
1563, 0.23
1564, 0.34
1565, 0.84
1566, 0.07
1567, 0.32
1568, 0.57
1569, 0.12
1570, 0.14
1571, 0.04
1572, 0.28
1573, 0.38
1574, 0.27
1575, 0.13
1576, 0.43
1577, 0.22
1578, 0.09
1579, 0.39
1580, 0.41
1581, 0.15
1582, 0.21
1583, 0.93
1584, 0.44
1585, 0.87
1586, 0.26
1587, 0.38
1588, 0.94
1589, 0.52
1590, 0.53
1591, 0.10
1592, 0.21
1593, 0.21
1594, 0.62
1595, 0.50
1596, 0.23
1597, 0.86
1598, 0.22
1599, 0.13
1600, 0.78
1601, 0.90
1602, 0.28
1603, 0.27
1604, 0.21
1605, 0.22
1606, 0.54
1607, 0.11
1608, 0.11
1609, 0.06
1610, 0.30
1611, 0.33
1612, 0.21
1613, 0.15
1614, 0.10
1615, 0.22
1616, 0.35
1617, 0.50
1618, 0.10
1619, 0.84
1620, 0.47
1621, 0.94
1622, 0.41
1623, 0.15
1624, 0.43
1625, 0.19
1626, 0.28
1627, 0.14
1628, 0.07
1629, 0.26
1630, 0.52
1631, 0.42
1632, 0.76
1633, 0.78
1634, 0.17
1635, 0.61
1636, 0.14
1637, 0.32
1638, 0.25
1639, 0.16
1640, 0.37
1641, 0.09
1642, 0.37
1643, 0.31
1644, 0.61
1645, 0.23
1646, 0.90
1647, 0.74
1648, 0.38
1649, 0.45
1650, 0.25
1651, 0.50
1652, 0.34
1653, 0.10
1654, 0.70
1655, 0.15
1656, 0.37
1657, 0.13
1658, 0.38
1659, 0.07
1660, 0.30
1661, 0.41
1662, 0.22
1663, 0.10
1664, 0.63
1665, 0.29
1666, 0.21
1667, 0.05
1668, 0.45
1669, 0.43
1670, 0.83
1671, 0.30
1672, 0.36
1673, 0.26
1674, 0.49
1675, 0.56
1676, 0.71
1677, 0.18
1678, 0.18
1679, 0.21
1680, 0.56
1681, 0.39
1682, 0.65
1683, 0.39
1684, 0.25
1685, 0.27
1686, 0.83
1687, 0.06
1688, 0.17
1689, 0.26
1690, 0.07
1691, 0.18
1692, 0.88
1693, 0.68
1694, 0.75
1695, 0.25
1696, 0.30
1697, 0.24
1698, 0.60
1699, 0.28
1700, 0.48
1701, 0.32
1702, 0.36
1703, 0.14
1704, 0.81
1705, 0.79
1706, 0.65
1707, 0.09
1708, 0.24
1709, 0.15
1710, 0.49
1711, 0.15
1712, 0.26
1713, 0.64
1714, 0.56
1715, 0.51
1716, 0.62
1717, 0.52
1718, 0.15
1719, 0.17
1720, 0.47
1721, 0.51
1722, 0.15
1723, 0.19
1724, 0.48
1725, 0.26
1726, 0.94
1727, 0.22
1728, 0.70
1729, 0.27
1730, 0.16
1731, 0.03
1732, 0.24
1733, 0.39
1734, 0.06
1735, 0.51
1736, 0.14
1737, 0.25
1738, 0.26
1739, 0.25
1740, 0.12
1741, 0.32
1742, 0.29
1743, 0.53
1744, 0.17
1745, 0.06
1746, 0.52
1747, 0.60
1748, 0.75
1749, 0.36
1750, 0.11
1751, 0.35
1752, 0.15
1753, 0.35
1754, 0.07
1755, 0.09
1756, 0.52
1757, 0.45
1758, 0.12
1759, 0.27
1760, 0.32
1761, 0.34
1762, 0.28
1763, 0.36
1764, 0.33
1765, 0.40
1766, 0.26
1767, 0.64
1768, 0.31
1769, 0.68
1770, 0.35
1771, 0.22
1772, 0.11
1773, 0.30
1774, 0.67
1775, 0.57
1776, 0.70
1777, 0.28
1778, 0.24
1779, 0.57
1780, 0.18
1781, 0.63
1782, 0.39
1783, 0.06
1784, 0.31
1785, 0.14
1786, 0.15
1787, 0.18
1788, 0.65
1789, 0.10
1790, 0.13
1791, 0.46
1792, 0.54
1793, 0.42
1794, 0.13
1795, 0.31
1796, 0.32
1797, 0.41
1798, 0.29
1799, 0.34
1800, 0.04
1801, 0.82
1802, 0.45
1803, 0.06
1804, 0.28
1805, 0.55
1806, 0.33
1807, 0.40
1808, 0.18
1809, 0.35
1810, 0.38
1811, 0.32
1812, 0.30
1813, 0.34
1814, 0.86
1815, 0.32
1816, 0.11
1817, 0.79
1818, 0.45
1819, 0.31
1820, 0.20
1821, 0.24
1822, 0.53
1823, 0.34
1824, 0.07
1825, 0.44
1826, 0.07
1827, 0.39
1828, 0.78
1829, 0.80
1830, 0.27
1831, 0.08
1832, 0.18
1833, 0.51
1834, 0.22
1835, 0.27
1836, 0.59
1837, 0.10
1838, 0.81
1839, 0.78
1840, 0.45
1841, 0.19
1842, 0.52
1843, 0.27
1844, 0.83
1845, 0.62
1846, 0.24
1847, 0.31
1848, 0.33
1849, 0.38
1850, 0.05
1851, 0.18
1852, 0.74
1853, 0.04
1854, 0.29
1855, 0.71
1856, 0.30
1857, 0.43
1858, 0.20
1859, 0.72
1860, 0.21
1861, 0.26
1862, 0.12
1863, 0.20
1864, 0.18
1865, 0.06
1866, 0.34
1867, 0.15
1868, 0.40
1869, 0.83
1870, 0.14
1871, 0.26
1872, 0.27
