ID,Prob1
462, 0.34
463, 0.31
464, 0.44
465, 0.21
466, 0.29
467, 0.43
468, 0.29
469, 0.38
470, 0.51
471, 0.35
472, 0.47
473, 0.36
474, 0.39
475, 0.35
476, 0.40
477, 0.36
478, 0.49
479, 0.25
480, 0.41
481, 0.37
482, 0.45
483, 0.52
484, 0.41
485, 0.53
486, 0.50
487, 0.64
488, 0.50
489, 0.51
490, 0.37
491, 0.29
492, 0.25
493, 0.29
494, 0.42
495, 0.35
496, 0.75
497, 0.51
498, 0.63
499, 0.53
500, 0.39
501, 0.41
502, 0.35
503, 0.41
504, 0.50
505, 0.35
506, 0.50
507, 0.31
508, 0.39
509, 0.46
510, 0.49
511, 0.33
512, 0.46
513, 0.26
514, 0.31
515, 0.50
516, 0.40
517, 0.50
518, 0.45
519, 0.71
520, 0.55
521, 0.39
522, 0.39
523, 0.51
524, 0.41
525, 0.57
526, 0.44
527, 0.47
528, 0.52
529, 0.38
530, 0.36
531, 0.53
532, 0.49
533, 0.38
534, 0.67
535, 0.53
536, 0.48
537, 0.36
538, 0.45
539, 0.38
540, 0.36
541, 0.07
542, 0.78
543, 0.45
544, 0.37
545, 0.50
546, 0.50
547, 0.36
548, 0.64
549, 0.27
550, 0.47
551, 0.41
552, 0.57
553, 0.43
554, 0.37
555, 0.31
556, 0.38
557, 0.28
558, 0.48
559, 0.33
560, 0.45
561, 0.49
562, 0.33
563, 0.47
564, 0.49
565, 0.48
566, 0.25
567, 0.50
568, 0.49
569, 0.42
570, 0.49
571, 0.39
572, 0.39
573, 0.45
574, 0.48
575, 0.46
576, 0.49
577, 0.48
578, 0.40
579, 0.49
580, 0.51
581, 0.35
582, 0.53
583, 0.46
584, 0.35
585, 0.39
586, 0.61
587, 0.42
588, 0.39
589, 0.74
590, 0.31
591, 0.28
592, 0.66
593, 0.46
594, 0.47
595, 0.52
596, 0.48
597, 0.38
598, 0.25
599, 0.42
600, 0.51
601, 0.41
602, 0.27
603, 0.57
604, 0.19
605, 0.15
606, 0.50
607, 0.19
608, 0.52
609, 0.49
610, 0.49
611, 0.55
612, 0.47
613, 0.53
614, 0.49
615, 0.31
616, 0.49
617, 0.33
618, 0.22
619, 0.29
620, 0.50
621, 0.64
622, 0.45
623, 0.41
624, 0.44
625, 0.33
626, 0.31
627, 0.42
628, 0.50
629, 0.54
630, 0.46
631, 0.47
632, 0.48
633, 0.27
634, 0.29
635, 0.60
636, 0.47
637, 0.46
638, 0.56
639, 0.36
640, 0.20
641, 0.49
642, 0.44
643, 0.48
644, 0.60
645, 0.13
646, 0.40
647, 0.33
648, 0.48
649, 0.41
650, 0.49
651, 0.36
652, 0.69
653, 0.20
654, 0.38
655, 0.40
656, 0.40
657, 0.52
658, 0.46
659, 0.34
660, 0.76
661, 0.49
662, 0.26
663, 0.30
664, 0.61
665, 0.43
666, 0.39
667, 0.41
668, 0.67
669, 0.42
670, 0.12
671, 0.31
672, 0.39
673, 0.28
674, 0.41
675, 0.54
676, 0.38
677, 0.48
678, 0.46
679, 0.43
680, 0.63
681, 0.45
682, 0.48
683, 0.63
684, 0.46
685, 0.36
686, 0.30
687, 0.27
688, 0.16
689, 0.50
690, 0.63
691, 0.30
692, 0.68
693, 0.53
694, 0.53
695, 0.51
696, 0.47
697, 0.38
698, 0.07
699, 0.23
700, 0.55
701, 0.43
702, 0.42
703, 0.49
704, 0.60
705, 0.41
706, 0.10
707, 0.33
708, 0.36
709, 0.33
710, 0.37
711, 0.81
712, 0.38
713, 0.38
714, 0.40
715, 0.48
716, 0.62
717, 0.48
718, 0.49
719, 0.26
720, 0.54
721, 0.69
722, 0.52
723, 0.51
724, 0.31
725, 0.50
726, 0.35
727, 0.68
728, 0.51
729, 0.42
730, 0.33
731, 0.49
732, 0.40
733, 0.25
734, 0.40
735, 0.52
736, 0.50
737, 0.37
738, 0.59
739, 0.50
740, 0.56
741, 0.60
742, 0.39
743, 0.38
744, 0.58
745, 0.52
746, 0.70
747, 0.55
748, 0.25
749, 0.37
750, 0.36
751, 0.50
752, 0.56
753, 0.19
754, 0.39
755, 0.51
756, 0.50
757, 0.42
758, 0.16
759, 0.48
760, 0.43
761, 0.48
762, 0.56
763, 0.40
764, 0.41
765, 0.44
766, 0.39
767, 0.24
768, 0.43
769, 0.54
770, 0.58
771, 0.12
772, 0.38
773, 0.25
774, 0.46
775, 0.27
776, 0.23
777, 0.12
778, 0.29
779, 0.11
780, 0.78
781, 0.26
782, 0.34
783, 0.39
784, 0.45
785, 0.32
786, 0.46
787, 0.44
788, 0.57
789, 0.32
790, 0.41
791, 0.55
792, 0.38
793, 0.52
794, 0.78
795, 0.46
796, 0.43
797, 0.87
798, 0.61
799, 0.40
800, 0.53
801, 0.48
802, 0.41
803, 0.29
804, 0.40
805, 0.67
806, 0.42
807, 0.34
808, 0.34
809, 0.54
810, 0.47
811, 0.76
812, 0.42
813, 0.38
814, 0.53
815, 0.13
816, 0.33
817, 0.51
818, 0.34
819, 0.45
820, 0.52
821, 0.44
822, 0.38
823, 0.53
824, 0.36
825, 0.41
826, 0.65
827, 0.31
828, 0.40
829, 0.63
830, 0.35
831, 0.26
832, 0.49
833, 0.48
834, 0.51
835, 0.63
836, 0.49
837, 0.33
838, 0.48
839, 0.05
840, 0.50
841, 0.46
842, 0.21
843, 0.52
844, 0.43
845, 0.51
846, 0.48
847, 0.47
848, 0.42
849, 0.63
850, 0.46
851, 0.62
852, 0.60
853, 0.44
854, 0.37
855, 0.43
856, 0.49
857, 0.53
858, 0.16
859, 0.48
860, 0.01
861, 0.05
862, 0.40
863, 0.44
864, 0.45
865, 0.43
866, 0.18
867, 0.48
868, 0.50
869, 0.26
870, 0.73
871, 0.48
872, 0.41
873, 0.47
874, 0.50
875, 0.50
876, 0.50
877, 0.43
878, 0.46
879, 0.47
880, 0.26
881, 0.34
882, 0.17
883, 0.54
884, 0.38
885, 0.21
886, 0.37
887, 0.52
888, 0.38
889, 0.71
890, 0.35
891, 0.50
892, 0.50
893, 0.49
894, 0.50
895, 0.37
896, 0.44
897, 0.42
898, 0.63
899, 0.27
900, 0.67
901, 0.68
902, 0.49
903, 0.37
904, 0.52
905, 0.83
906, 0.50
907, 0.70
908, 0.70
909, 0.50
910, 0.36
911, 0.35
912, 0.19
913, 0.53
914, 0.07
915, 0.35
916, 0.44
917, 0.45
918, 0.44
919, 0.17
920, 0.57
921, 0.56
922, 0.11
923, 0.58
924, 0.54
925, 0.31
926, 0.35
927, 0.47
928, 0.50
929, 0.41
930, 0.45
931, 0.22
932, 0.32
933, 0.51
934, 0.23
935, 0.41
936, 0.35
937, 0.53
938, 0.42
939, 0.62
940, 0.35
941, 0.26
942, 0.73
943, 0.13
944, 0.43
945, 0.22
946, 0.49
947, 0.21
948, 0.30
949, 0.43
950, 0.65
951, 0.54
952, 0.47
953, 0.77
954, 0.41
955, 0.46
956, 0.45
957, 0.26
958, 0.51
959, 0.43
960, 0.52
961, 0.51
962, 0.42
963, 0.44
964, 0.40
965, 0.22
966, 0.63
967, 0.54
968, 0.35
969, 0.49
970, 0.58
971, 0.53
972, 0.52
973, 0.46
974, 0.62
975, 0.52
976, 0.32
977, 0.32
978, 0.29
979, 0.18
980, 0.49
981, 0.56
982, 0.51
983, 0.32
984, 0.28
985, 0.21
986, 0.36
987, 0.49
988, 0.15
989, 0.60
990, 0.37
991, 0.57
992, 0.34
993, 0.38
994, 0.30
995, 0.50
996, 0.50
997, 0.44
998, 0.47
999, 0.24
1000, 0.13
1001, 0.53
1002, 0.50
1003, 0.48
1004, 0.60
1005, 0.45
1006, 0.37
1007, 0.60
1008, 0.29
1009, 0.66
1010, 0.30
1011, 0.65
1012, 0.38
1013, 0.66
1014, 0.55
1015, 0.40
1016, 0.51
1017, 0.62
1018, 0.45
1019, 0.21
1020, 0.52
1021, 0.52
1022, 0.41
1023, 0.90
1024, 0.32
1025, 0.51
1026, 0.49
1027, 0.68
1028, 0.50
1029, 0.50
1030, 0.43
1031, 0.50
1032, 0.38
1033, 0.49
1034, 0.40
1035, 0.55
1036, 0.44
1037, 0.45
1038, 0.45
1039, 0.50
1040, 0.49
1041, 0.50
1042, 0.42
1043, 0.48
1044, 0.57
1045, 0.40
1046, 0.40
1047, 0.18
1048, 0.60
1049, 0.55
1050, 0.09
1051, 0.51
1052, 0.26
1053, 0.28
1054, 0.40
1055, 0.29
1056, 0.48
1057, 0.43
1058, 0.46
1059, 0.29
1060, 0.47
1061, 0.04
1062, 0.31
1063, 0.51
1064, 0.28
1065, 0.51
1066, 0.43
1067, 0.27
1068, 0.37
1069, 0.35
1070, 0.93
1071, 0.38
1072, 0.36
1073, 0.50
1074, 0.46
1075, 0.43
1076, 0.43
1077, 0.38
1078, 0.25
1079, 0.52
1080, 0.32
1081, 0.54
1082, 0.35
1083, 0.47
1084, 0.48
1085, 0.37
1086, 0.30
1087, 0.49
1088, 0.51
1089, 0.55
1090, 0.43
1091, 0.06
1092, 0.39
1093, 0.47
1094, 0.21
1095, 0.46
1096, 0.50
1097, 0.38
1098, 0.44
1099, 0.45
1100, 0.42
1101, 0.44
1102, 0.46
1103, 0.66
1104, 0.52
1105, 0.46
1106, 0.52
1107, 0.27
1108, 0.50
1109, 0.50
1110, 0.52
1111, 0.39
1112, 0.55
1113, 0.47
1114, 0.19
1115, 0.49
1116, 0.46
1117, 0.18
1118, 0.23
1119, 0.48
1120, 0.61
1121, 0.44
1122, 0.41
1123, 0.44
1124, 0.54
1125, 0.36
1126, 0.51
1127, 0.44
1128, 0.41
1129, 0.50
1130, 0.50
1131, 0.45
1132, 0.53
1133, 0.47
1134, 0.55
1135, 0.52
1136, 0.55
1137, 0.43
1138, 0.40
1139, 0.46
1140, 0.34
1141, 0.35
1142, 0.38
1143, 0.34
1144, 0.52
1145, 0.41
1146, 0.17
1147, 0.05
1148, 0.24
1149, 0.49
1150, 0.37
1151, 0.31
1152, 0.47
1153, 0.43
1154, 0.24
1155, 0.37
1156, 0.38
1157, 0.41
1158, 0.51
1159, 0.46
1160, 0.49
1161, 0.17
1162, 0.08
1163, 0.42
1164, 0.34
1165, 0.81
1166, 0.52
1167, 0.20
1168, 0.49
1169, 0.49
1170, 0.31
1171, 0.51
1172, 0.47
1173, 0.54
1174, 0.49
1175, 0.43
1176, 0.71
1177, 0.58
1178, 0.53
1179, 0.25
1180, 0.42
1181, 0.31
1182, 0.17
1183, 0.45
1184, 0.52
1185, 0.56
1186, 0.50
1187, 0.15
1188, 0.49
1189, 0.43
1190, 0.45
1191, 0.42
1192, 0.39
1193, 0.52
1194, 0.51
1195, 0.26
1196, 0.36
1197, 0.31
1198, 0.55
1199, 0.41
1200, 0.48
1201, 0.52
1202, 0.56
1203, 0.53
1204, 0.37
1205, 0.48
1206, 0.43
1207, 0.43
1208, 0.29
1209, 0.86
1210, 0.49
1211, 0.37
1212, 0.52
1213, 0.48
1214, 0.65
1215, 0.56
1216, 0.35
1217, 0.34
1218, 0.38
1219, 0.44
1220, 0.39
1221, 0.43
1222, 0.46
1223, 0.44
1224, 0.24
1225, 0.45
1226, 0.29
1227, 0.43
1228, 0.50
1229, 0.52
1230, 0.31
1231, 0.50
1232, 0.35
1233, 0.52
1234, 0.51
1235, 0.24
1236, 0.37
1237, 0.34
1238, 0.23
1239, 0.65
1240, 0.40
1241, 0.38
1242, 0.65
1243, 0.42
1244, 0.32
1245, 0.50
1246, 0.50
1247, 0.67
1248, 0.53
1249, 0.46
1250, 0.50
1251, 0.37
1252, 0.52
1253, 0.41
1254, 0.45
1255, 0.42
1256, 0.50
1257, 0.19
1258, 0.46
1259, 0.49
1260, 0.48
1261, 0.34
1262, 0.49
1263, 0.24
1264, 0.26
1265, 0.00
1266, 0.45
1267, 0.32
1268, 0.32
1269, 0.38
1270, 0.44
1271, 0.52
1272, 0.43
1273, 0.48
1274, 0.21
1275, 0.28
1276, 0.28
1277, 0.09
1278, 0.59
1279, 0.36
1280, 0.54
1281, 0.14
1282, 0.41
1283, 0.47
1284, 0.38
1285, 0.47
1286, 0.44
1287, 0.53
1288, 0.42
1289, 0.52
1290, 0.46
1291, 0.45
1292, 0.39
1293, 0.43
1294, 0.48
1295, 0.46
1296, 0.36
1297, 0.31
1298, 0.47
1299, 0.29
1300, 0.26
1301, 0.28
1302, 0.54
1303, 0.20
1304, 0.32
1305, 0.32
1306, 0.19
1307, 0.57
1308, 0.31
1309, 0.36
1310, 0.45
1311, 0.42
1312, 0.52
1313, 0.52
1314, 0.28
1315, 0.32
1316, 0.35
1317, 0.38
1318, 0.30
1319, 0.45
1320, 0.46
1321, 0.50
1322, 0.63
1323, 0.26
1324, 0.70
1325, 0.52
1326, 0.19
1327, 0.57
1328, 0.49
1329, 0.26
1330, 0.45
1331, 0.41
1332, 0.42
1333, 0.21
1334, 0.31
1335, 0.26
1336, 0.33
1337, 0.36
1338, 0.37
1339, 0.34
1340, 0.52
1341, 0.59
1342, 0.77
1343, 0.65
1344, 0.53
1345, 0.50
1346, 0.28
1347, 0.59
1348, 0.47
1349, 0.42
1350, 0.15
1351, 0.54
1352, 0.20
1353, 0.49
1354, 0.49
1355, 0.49
1356, 0.20
1357, 0.42
1358, 0.49
1359, 0.40
1360, 0.48
1361, 0.51
1362, 0.45
1363, 0.37
1364, 0.45
1365, 0.52
1366, 0.54
1367, 0.49
1368, 0.30
1369, 0.50
1370, 0.49
1371, 0.45
1372, 0.56
1373, 0.36
1374, 0.36
1375, 0.53
1376, 0.38
1377, 0.06
1378, 0.40
1379, 0.77
1380, 0.40
1381, 0.63
1382, 0.46
1383, 0.56
1384, 0.22
1385, 0.31
1386, 0.52
1387, 0.41
1388, 0.50
1389, 0.51
1390, 0.56
1391, 0.56
1392, 0.49
1393, 0.52
1394, 0.35
1395, 0.29
1396, 0.58
1397, 0.52
1398, 0.48
1399, 0.57
1400, 0.37
1401, 0.47
1402, 0.49
1403, 0.39
1404, 0.80
1405, 0.39
1406, 0.39
1407, 0.46
1408, 0.50
1409, 0.21
1410, 0.38
1411, 0.36
1412, 0.37
1413, 0.19
1414, 0.13
1415, 0.43
1416, 0.41
1417, 0.54
1418, 0.24
1419, 0.40
1420, 0.32
1421, 0.44
1422, 0.45
1423, 0.33
1424, 0.62
1425, 0.49
1426, 0.50
1427, 0.30
1428, 0.13
1429, 0.41
1430, 0.43
1431, 0.16
1432, 0.50
1433, 0.44
1434, 0.42
1435, 0.49
1436, 0.52
1437, 0.52
1438, 0.39
1439, 0.29
1440, 0.48
1441, 0.49
1442, 0.49
1443, 0.30
1444, 0.44
1445, 0.38
1446, 0.42
1447, 0.41
1448, 0.41
1449, 0.42
1450, 0.17
1451, 0.38
1452, 0.37
1453, 0.42
1454, 0.41
1455, 0.14
1456, 0.06
1457, 0.63
1458, 0.61
1459, 0.52
1460, 0.44
1461, 0.47
1462, 0.45
1463, 0.30
1464, 0.65
1465, 0.61
1466, 0.13
1467, 0.37
1468, 0.80
1469, 0.30
1470, 0.43
1471, 0.38
1472, 0.65
1473, 0.41
1474, 0.30
1475, 0.61
1476, 0.44
1477, 0.38
1478, 0.34
1479, 0.47
1480, 0.41
1481, 0.54
1482, 0.50
1483, 0.42
1484, 0.55
1485, 0.25
1486, 0.22
1487, 0.35
1488, 0.50
1489, 0.29
1490, 0.39
1491, 0.58
1492, 0.50
1493, 0.37
1494, 0.54
1495, 0.65
1496, 0.64
1497, 0.29
1498, 0.36
1499, 0.52
1500, 0.56
1501, 0.36
1502, 0.44
1503, 0.82
1504, 0.45
1505, 0.45
1506, 0.13
1507, 0.56
1508, 0.40
1509, 0.40
1510, 0.51
1511, 0.17
1512, 0.27
1513, 0.39
1514, 0.48
1515, 0.29
1516, 0.38
1517, 0.43
1518, 0.49
1519, 0.36
1520, 0.46
1521, 0.53
1522, 0.20
1523, 0.29
1524, 0.47
1525, 0.58
1526, 0.49
1527, 0.45
1528, 0.38
1529, 0.57
1530, 0.57
1531, 0.49
1532, 0.44
1533, 0.15
1534, 0.46
1535, 0.33
1536, 0.25
1537, 0.58
1538, 0.49
1539, 0.54
1540, 0.58
1541, 0.43
1542, 0.27
1543, 0.40
1544, 0.30
1545, 0.53
1546, 0.37
1547, 0.46
1548, 0.44
1549, 0.52
1550, 0.49
1551, 0.57
1552, 0.44
1553, 0.46
1554, 0.41
1555, 0.59
1556, 0.19
1557, 0.48
1558, 0.66
1559, 0.45
1560, 0.30
1561, 0.42
1562, 0.51
1563, 0.49
1564, 0.50
1565, 0.53
1566, 0.11
1567, 0.42
1568, 0.50
1569, 0.42
1570, 0.33
1571, 0.16
1572, 0.39
1573, 0.53
1574, 0.40
1575, 0.36
1576, 0.49
1577, 0.35
1578, 0.16
1579, 0.50
1580, 0.32
1581, 0.19
1582, 0.43
1583, 0.84
1584, 0.51
1585, 0.67
1586, 0.47
1587, 0.54
1588, 0.66
1589, 0.50
1590, 0.60
1591, 0.27
1592, 0.37
1593, 0.35
1594, 0.53
1595, 0.58
1596, 0.45
1597, 0.68
1598, 0.39
1599, 0.32
1600, 0.58
1601, 0.62
1602, 0.31
1603, 0.40
1604, 0.41
1605, 0.43
1606, 0.52
1607, 0.33
1608, 0.34
1609, 0.26
1610, 0.47
1611, 0.50
1612, 0.37
1613, 0.36
1614, 0.35
1615, 0.48
1616, 0.47
1617, 0.43
1618, 0.32
1619, 0.67
1620, 0.46
1621, 0.80
1622, 0.47
1623, 0.25
1624, 0.51
1625, 0.32
1626, 0.53
1627, 0.20
1628, 0.29
1629, 0.42
1630, 0.49
1631, 0.41
1632, 0.56
1633, 0.65
1634, 0.42
1635, 0.50
1636, 0.33
1637, 0.40
1638, 0.40
1639, 0.43
1640, 0.49
1641, 0.32
1642, 0.45
1643, 0.48
1644, 0.54
1645, 0.37
1646, 0.76
1647, 0.54
1648, 0.49
1649, 0.46
1650, 0.44
1651, 0.50
1652, 0.45
1653, 0.23
1654, 0.61
1655, 0.35
1656, 0.50
1657, 0.44
1658, 0.55
1659, 0.26
1660, 0.40
1661, 0.54
1662, 0.36
1663, 0.21
1664, 0.57
1665, 0.53
1666, 0.46
1667, 0.12
1668, 0.49
1669, 0.55
1670, 0.60
1671, 0.46
1672, 0.48
1673, 0.39
1674, 0.46
1675, 0.55
1676, 0.59
1677, 0.35
1678, 0.37
1679, 0.44
1680, 0.54
1681, 0.48
1682, 0.52
1683, 0.52
1684, 0.47
1685, 0.48
1686, 0.63
1687, 0.19
1688, 0.37
1689, 0.39
1690, 0.28
1691, 0.33
1692, 0.74
1693, 0.58
1694, 0.67
1695, 0.33
1696, 0.49
1697, 0.38
1698, 0.53
1699, 0.48
1700, 0.39
1701, 0.48
1702, 0.43
1703, 0.34
1704, 0.61
1705, 0.58
1706, 0.52
1707, 0.31
1708, 0.38
1709, 0.31
1710, 0.50
1711, 0.32
1712, 0.33
1713, 0.57
1714, 0.54
1715, 0.52
1716, 0.50
1717, 0.47
1718, 0.36
1719, 0.45
1720, 0.51
1721, 0.48
1722, 0.41
1723, 0.35
1724, 0.53
1725, 0.46
1726, 0.82
1727, 0.39
1728, 0.63
1729, 0.24
1730, 0.36
1731, 0.05
1732, 0.47
1733, 0.49
1734, 0.11
1735, 0.51
1736, 0.37
1737, 0.27
1738, 0.42
1739, 0.51
1740, 0.25
1741, 0.44
1742, 0.43
1743, 0.46
1744, 0.29
1745, 0.20
1746, 0.50
1747, 0.53
1748, 0.52
1749, 0.49
1750, 0.28
1751, 0.49
1752, 0.33
1753, 0.47
1754, 0.25
1755, 0.21
1756, 0.54
1757, 0.51
1758, 0.33
1759, 0.43
1760, 0.41
1761, 0.35
1762, 0.49
1763, 0.48
1764, 0.48
1765, 0.44
1766, 0.42
1767, 0.51
1768, 0.50
1769, 0.58
1770, 0.43
1771, 0.47
1772, 0.31
1773, 0.40
1774, 0.53
1775, 0.54
1776, 0.51
1777, 0.30
1778, 0.43
1779, 0.42
1780, 0.35
1781, 0.57
1782, 0.34
1783, 0.24
1784, 0.48
1785, 0.37
1786, 0.40
1787, 0.31
1788, 0.57
1789, 0.32
1790, 0.26
1791, 0.46
1792, 0.57
1793, 0.51
1794, 0.19
1795, 0.46
1796, 0.36
1797, 0.49
1798, 0.39
1799, 0.30
1800, 0.05
1801, 0.71
1802, 0.55
1803, 0.34
1804, 0.44
1805, 0.53
1806, 0.46
1807, 0.49
1808, 0.31
1809, 0.51
1810, 0.45
1811, 0.47
1812, 0.46
1813, 0.51
1814, 0.72
1815, 0.42
1816, 0.23
1817, 0.56
1818, 0.48
1819, 0.37
1820, 0.36
1821, 0.42
1822, 0.61
1823, 0.42
1824, 0.28
1825, 0.44
1826, 0.26
1827, 0.48
1828, 0.49
1829, 0.66
1830, 0.37
1831, 0.18
1832, 0.29
1833, 0.50
1834, 0.44
1835, 0.40
1836, 0.52
1837, 0.25
1838, 0.67
1839, 0.67
1840, 0.46
1841, 0.43
1842, 0.54
1843, 0.50
1844, 0.62
1845, 0.62
1846, 0.43
1847, 0.48
1848, 0.42
1849, 0.45
1850, 0.17
1851, 0.36
1852, 0.57
1853, 0.14
1854, 0.41
1855, 0.59
1856, 0.48
1857, 0.51
1858, 0.38
1859, 0.67
1860, 0.42
1861, 0.26
1862, 0.25
1863, 0.41
1864, 0.38
1865, 0.14
1866, 0.35
1867, 0.43
1868, 0.50
1869, 0.70
1870, 0.23
1871, 0.46
1872, 0.44
